,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,51,5.1,12,0,12,13,11,21,14,18,9,20,18,20,14,16,14,21,19,20,18,21,0.25672301603505154,0.9543971231855229,10.736322610400473,0,0,10.316666666666666,12.933333333333334,0.9645400553150552,0.25866666666666666,0.41965594373380566,0.09718253158075496,0.01014293212953216,0.0019436506316151032,5,12.833333333333334,0.9732273662551439,0.25666666666666665,10.083333333333334,0,440522424025,50,537.9691195487976,12.916666666666666,0.9458072323766764,0.25833333333333336,10.916666666666666,1,238603274742,50,724.7195763587952,13.083333333333334,0.9731533990700656,0.26166666666666666,10.416666666666666,2,558972734419,50,584.8835694789886,13.0,0.9677851798407351,0.26,9.666666666666666,3,246004124312,50,615.1959824562073,12.833333333333334,0.9627270990326543,0.25666666666666665,10.5,4,975157925650,50,579.3776717185974,3042.145919561386,725.8774180412292
1,197,19.7,12,0,16,20,15,16,9,17,15,21,9,11,12,15,13,21,11,13,12,21,0.431838895075484,0.9632763679269646,19.28481408394069,13,21,17.78333333333333,21.716666666666665,0.965441512345679,0.4343333333333333,1.5014807506073604,0.12472191289246418,0.0021651444187144406,0.002494438257849288,5,21.833333333333332,0.9657287808641973,0.43666666666666665,16.0,5,440522424025,50,560.3526780605316,21.75,0.9669907407407405,0.435,16.666666666666668,6,238603274742,50,627.4281535148621,21.833333333333332,0.9614853395061729,0.43666666666666665,17.583333333333332,7,558972734419,50,607.0994091033936,21.666666666666668,0.9652646604938271,0.43333333333333335,20.333333333333332,8,246004124312,50,633.3895499706268,21.5,0.9677380401234569,0.43,18.333333333333332,9,975157925650,50,602.2554090023041,3030.525199651718,633.8298230171204
2,78,7.8,12,0,10,16,12,16,14,21,17,18,15,16,14,16,11,15,17,21,15,21,0.2838777999115531,0.9561894748630595,11.977311576399392,16,21,11.150000000000002,14.333333333333334,0.9645362566137565,0.2866666666666667,0.82731157639939,0.13944333775567896,0.008346781750696987,0.002788866755113577,5,14.333333333333334,0.9608437169312168,0.2866666666666667,10.833333333333334,10,440522424025,50,637.6231336593628,14.416666666666666,0.9639699735449734,0.28833333333333333,12.666666666666666,11,238603274742,50,573.1215527057648,14.5,0.9527806878306876,0.29,10.333333333333334,12,558972734419,50,639.1195709705353,14.333333333333334,0.9783728835978833,0.2866666666666667,11.333333333333334,13,246004124312,50,564.6842873096466,14.083333333333334,0.9667140211640213,0.2816666666666667,10.583333333333334,14,975157925650,50,614.6174840927124,3029.166028738022,639.5505473613739
3,97,9.7,12,0,18,21,13,18,9,16,14,16,10,20,12,21,16,21,18,20,18,21,0.3422111332448864,0.9649599866617907,14.684613493680176,0,0,14.25,17.25,0.9725555555555555,0.345,0.4346134936801767,0.1394433377556794,0.007595568893764769,0.002788866755113577,5,17.25,0.9774515970997452,0.345,14.666666666666666,15,440522424025,50,517.8022639751434,17.166666666666668,0.969020576131687,0.3433333333333333,14.833333333333334,16,238603274742,50,571.3571317195892,17.083333333333332,0.9604276895943562,0.3416666666666667,13.666666666666666,17,558972734419,50,640.8841876983643,17.5,0.9827839996080735,0.35,14.0,18,246004124312,50,436.70770835876465,17.25,0.9730939153439153,0.345,14.083333333333334,19,975157925650,50,476.58578848838806,2643.3370802402496,641.325630903244
4,171,17.1,12,0,14,18,18,21,11,20,11,17,9,19,18,20,12,21,12,16,15,21,0.4413670068381446,0.9700118475522286,19.846462563779937,0,0,18.866666666666667,22.15,0.972987379972565,0.44300000000000006,0.9797958971132719,0.08164965809277275,0.0029755324203364552,0.0016329931618554558,5,22.166666666666668,0.976722393689986,0.44333333333333336,20.166666666666668,20,440522424025,50,417.57651138305664,22.166666666666668,0.9728309327846364,0.44333333333333336,17.75,21,238603274742,50,473.97320771217346,22.166666666666668,0.9727182784636488,0.44333333333333336,18.25,22,558972734419,50,531.3366565704346,22.25,0.967815157750343,0.445,19.916666666666668,23,246004124312,50,523.4670252799988,22.0,0.9748501371742111,0.44,18.25,24,975157925650,50,462.8778145313263,2409.2312154769897,531.7957830429077
5,199,19.9,12,0,10,12,15,19,17,21,10,14,11,14,16,21,19,21,15,21,0,0,0.2526336601621358,0.9587145435109549,9.903181765971215,0,0,9.683333333333334,12.716666666666667,0.9610326388888888,0.25433333333333336,0.21984843263788215,0.0849836585598798,0.0023180953779339568,0.001699673171197595,5,12.583333333333334,0.9569716435185183,0.25166666666666665,9.833333333333334,25,440522424025,50,669.0211470127106,12.833333333333334,0.9641979166666665,0.25666666666666665,9.75,26,238603274742,50,552.0249528884888,12.75,0.9611313657407407,0.255,9.75,27,558972734419,50,606.40030169487,12.75,0.9615532407407407,0.255,9.25,28,246004124312,50,602.251060962677,12.666666666666666,0.9613090277777776,0.25333333333333335,9.833333333333334,29,975157925650,50,621.5545997619629,3051.2520623207092,669.0318779945374
6,96,9.6,12,0,16,17,10,13,15,21,19,21,14,19,15,20,13,17,14,15,17,21,0.24693398699093816,0.9546489148097407,9.832139804619734,10,12,9.6,12.516666666666667,0.9679317592592589,0.25033333333333335,0.23213980461973488,0.16996731711975965,0.013282844449518164,0.003399346342395191,5,12.25,0.9421365740740739,0.245,9.666666666666666,30,440522424025,50,795.9369151592255,12.583333333333334,0.9780898148148147,0.25166666666666665,9.333333333333334,31,238603274742,50,555.2463800907135,12.75,0.9776513888888886,0.255,9.916666666666666,32,558972734419,50,521.1732995510101,12.583333333333334,0.9717884259259257,0.25166666666666665,9.333333333333334,33,246004124312,50,517.8414499759674,12.416666666666666,0.9699925925925923,0.24833333333333332,9.75,34,975157925650,50,525.2200343608856,2915.418079137802,795.9412357807159
7,178,17.8,12,0,11,18,13,18,9,19,9,14,13,14,11,17,14,21,18,21,0,0,0.3680336735048112,0.9669190062046938,16.11751678556737,0,0,14.483333333333334,18.48333333333333,0.9713799603174602,0.36966666666666664,1.6341834522340368,0.08164965809277275,0.0044609541127663575,0.0016329931618554558,5,18.333333333333332,0.9673518518518518,0.36666666666666664,12.916666666666666,35,440522424025,50,535.588109254837,18.5,0.9651469907407406,0.37,14.25,36,238603274742,50,567.8123371601105,18.5,0.9725811838624338,0.37,17.333333333333332,37,558972734419,50,502.0899455547333,18.583333333333332,0.974924603174603,0.37166666666666665,15.0,38,246004124312,50,480.09345412254333,18.5,0.9768951719576717,0.37,12.916666666666666,39,975157925650,50,486.8789758682251,2572.462821960449,568.2538757324219
8,172,17.2,12,0,19,21,19,21,10,12,17,20,19,20,15,20,16,18,13,21,0,0,0.20800000000000005,0.9597554141179276,8.289371524928953,0,0,8.033333333333333,10.433333333333332,0.9633824074074073,0.2086666666666667,0.25603819159562,0.033333333333333576,0.0036269932894796996,0.0006666666666666599,5,10.5,0.9633596643518517,0.21,8.166666666666666,40,440522424025,50,464.98226404190063,10.416666666666666,0.9602332175925924,0.20833333333333334,7.75,41,238603274742,50,548.8404505252838,10.416666666666666,0.9602369791666665,0.20833333333333334,7.75,42,558972734419,50,519.8480577468872,10.416666666666666,0.9629348958333332,0.20833333333333334,8.083333333333334,43,246004124312,50,540.2840187549591,10.416666666666666,0.9701472800925924,0.20833333333333334,8.416666666666666,44,975157925650,50,504.99156951904297,2578.9463605880737,549.4644765853882
9,147,14.7,12,0,11,15,15,18,10,21,19,21,15,17,14,19,18,19,16,21,13,21,0.38438968270171825,0.9671438211188099,16.435583532856707,15,21,15.2,19.31666666666667,0.9731391203703703,0.3863333333333333,1.2355835328567089,0.09718253158075509,0.005995299251560419,0.0019436506316150804,5,19.25,0.9762266203703703,0.385,13.25,45,440522424025,50,472.2805485725403,19.333333333333332,0.9794469696969695,0.38666666666666666,15.583333333333334,46,238603274742,50,456.5161700248718,19.416666666666668,0.966586658249158,0.3883333333333333,14.833333333333334,47,558972734419,50,483.4635992050171,19.416666666666668,0.9781760311447811,0.3883333333333333,15.25,48,246004124312,50,393.7571020126343,19.166666666666668,0.9652593223905723,0.38333333333333336,17.083333333333332,49,975157925650,50,565.8476989269257,2371.865118741989,566.2923686504364
