,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,131,13.1,5,0,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0.17478183692598054,0.9505884575900222,19.46674509749645,0,0,0,0,0,0,13.8,18.360000000000003,0.9671607142857143,0.18359999999999999,1.8889150324988158,0.293938769133982,0.005524085565230689,0.0029393876913398165,5,18.2,0.9688955026455026,0.182,12.6,0,907480588039,100,212.8373727798462,18.2,0.9609193121693121,0.182,14.6,1,119219411213,100,245.7881143093109,18.8,0.9768253968253969,0.188,13.8,2,948386598578,100,175.6201102733612,18.6,0.9659788359788359,0.186,11.2,3,443645952578,100,208.06544613838196,18.0,0.9631845238095238,0.18,16.8,4,214633551670,100,253.87346863746643,1096.1845121383667,254.22779083251953
1,43,4.3,5,0,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0.12527720967954883,0.9354490652041745,15.457157185825226,0,0,0,0,0,0,9.76,13.559999999999999,0.9545092592592592,0.1356,1.8990523952750753,0.3440930106817051,0.006353398018361564,0.0034409301068170535,5,13.6,0.9623445767195766,0.136,11.6,5,907480588039,100,220.1131730079651,13.8,0.9447156084656083,0.138,7.6,6,119219411213,100,296.04850149154663,14.0,0.9602017195767194,0.14,8.2,7,948386598578,100,262.24639081954956,13.4,0.9542460317460316,0.134,9.0,8,443645952578,100,294.5092875957489,13.0,0.9510383597883597,0.13,12.4,9,214633551670,100,286.8458881378174,1359.7632410526276,296.1935920715332
2,139,13.9,5,0,12,14,12,14,11,12,11,13,9,11,12,13,9,13,0.1632,0.9434975489570945,17.089423490310185,11,14,0,0,0,0,12.84,16.560000000000002,0.9649357638888887,0.16560000000000002,1.416474496770062,0.08000000000000114,0.007146071643931413,0.0008000000000000007,5,16.4,0.9554079861111111,0.164,12.0,10,907480588039,100,243.62716054916382,16.6,0.9677488425925924,0.166,13.0,11,119219411213,100,201.08214926719666,16.6,0.959626736111111,0.166,14.2,12,948386598578,100,223.70171070098877,16.6,0.9762471064814815,0.166,14.4,13,443645952578,100,202.9257686138153,16.6,0.965648148148148,0.166,10.6,14,214633551670,100,214.19895911216736,1085.535748243332,243.63309168815613
3,34,3.4,5,0,9,10,9,12,11,14,10,13,9,12,9,13,9,10,0.13868117658368864,0.9344735257103917,13.764653825668946,9,13,0,0,0,0,10.84,14.479999999999999,0.961359375,0.14479999999999998,0.9748846085563152,0.20396078054371172,0.008961949763202798,0.002039607805437116,5,14.6,0.9583449074074073,0.146,10.6,15,907480588039,100,326.0126554965973,14.4,0.9634056712962962,0.144,9.6,16,119219411213,100,287.5487735271454,14.8,0.9760908564814814,0.148,12.6,17,948386598578,100,275.0744831562042,14.4,0.9482899305555554,0.144,10.8,18,443645952578,100,386.1475832462311,14.2,0.9606655092592593,0.142,10.6,19,214633551670,100,314.28574085235596,1589.069236278534,386.3184587955475
4,30,3.0,5,0,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0.07800000000000003,0.9137133934724697,7.400000000000001,0,0,0,0,0,0,5.720000000000001,8.520000000000001,0.9537433862433862,0.08520000000000001,0.5600000000000002,0.24000000000000046,0.013343330923638805,0.002399999999999996,5,8.8,0.9710846560846561,0.088,6.2,20,907480588039,100,217.8535671234131,8.4,0.9312433862433861,0.084,5.6,21,119219411213,100,312.1066782474518,8.8,0.9490145502645502,0.088,4.8,22,948386598578,100,278.677446603775,8.4,0.9562367724867725,0.084,6.4,23,443645952578,100,249.8950731754303,8.2,0.9611375661375661,0.082,5.6,24,214633551670,100,253.76086330413818,1312.2936284542084,312.26161885261536
5,184,18.4,5,0,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0.16,0.9287248828059642,17.206417295678463,0,0,0,0,0,0,12.84,16.0,0.9550608465608464,0.16,1.4554724318928205,0.0,0.008778654584960757,0.0,5,16.0,0.9625462962962963,0.16,12.0,25,907480588039,100,212.56054830551147,16.0,0.9423809523809522,0.16,11.6,26,119219411213,100,271.6498303413391,16.0,0.9574603174603175,0.16,14.4,27,948386598578,100,234.60273551940918,16.0,0.9475462962962962,0.16,11.4,28,443645952578,100,265.80597710609436,16.0,0.9653703703703703,0.16,14.8,29,214633551670,100,201.3194010257721,1185.9384922981262,271.80171966552734
6,153,15.3,5,0,11,12,9,11,9,10,9,12,10,12,12,14,10,13,0.14586061230866018,0.9389493013264206,13.47216278588313,9,10,0,0,0,0,10.719999999999999,14.88,0.9614641203703702,0.1488,0.917387595294377,0.09797958971132678,0.007504939681316526,0.000979795897113272,5,14.8,0.9518807870370369,0.148,11.0,30,907480588039,100,235.16592931747437,14.8,0.9565219907407405,0.148,12.0,31,119219411213,100,233.76314401626587,15.0,0.9683912037037037,0.15,9.4,32,948386598578,100,203.13354969024658,14.8,0.9586111111111111,0.148,11.2,33,443645952578,100,237.18688440322876,15.0,0.9719155092592592,0.15,10.0,34,214633551670,100,193.2334065437317,1102.4829139709473,237.34976267814636
7,66,6.6,5,0,12,14,10,12,11,14,10,14,12,14,10,14,11,14,0.1734028577261856,0.9441440755618695,17.288556900684654,12,14,0,0,0,0,14.76,18.04,0.9625121527777777,0.18039999999999998,0.8428523002282184,0.2332380757938112,0.006122692405302722,0.002332380757938122,5,17.8,0.9532204861111111,0.178,16.4,35,907480588039,100,299.7370111942291,18.0,0.9650144675925925,0.18,14.0,36,119219411213,100,251.82817244529724,18.4,0.9702285879629629,0.184,14.6,37,948386598578,100,229.83677339553833,18.2,0.9662239583333333,0.182,14.4,38,443645952578,100,253.3610064983368,17.8,0.9578732638888888,0.178,14.4,39,214633551670,100,289.1928951740265,1323.955858707428,299.7425696849823
8,52,5.2,5,0,10,14,9,13,11,12,12,13,10,14,11,12,9,12,0.16866120402024964,0.9239484541813767,15.019890106572372,12,14,11,14,0,0,13.2,17.68,0.956648148148148,0.17679999999999998,0.6066300355241243,0.2712931993250112,0.010899897988923752,0.00271293199325011,5,17.6,0.9502083333333332,0.176,12.2,40,907480588039,100,298.26037406921387,17.4,0.9422273662551439,0.174,13.0,41,119219411213,100,327.11590123176575,18.0,0.9575540123456788,0.18,13.2,42,948386598578,100,304.95342922210693,17.4,0.958119855967078,0.174,14.0,43,443645952578,100,301.72760796546936,18.0,0.975131172839506,0.18,13.6,44,214633551670,100,210.09399342536926,1442.1513059139252,327.29140067100525
9,160,16.0,5,0,10,14,9,13,11,13,9,10,11,13,11,14,10,11,0.23719999999999997,0.9480943931599466,24.778987750541603,11,13,9,12,12,14,19.84,23.96,0.9657541666666665,0.23959999999999998,1.6463292501805349,0.07999999999999972,0.005886591168906635,0.0008000000000000007,5,24.0,0.9709768518518519,0.24,18.2,45,907480588039,100,228.10643792152405,24.0,0.9745879629629629,0.24,21.6,46,119219411213,100,213.02445244789124,24.0,0.9619490740740739,0.24,19.2,47,948386598578,100,272.50341272354126,23.8,0.9599490740740739,0.238,18.2,48,443645952578,100,283.783971786499,24.0,0.9613078703703704,0.24,22.0,49,214633551670,100,256.4458167552948,1253.8640916347504,283.9989504814148
