,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,125,12.5,12,0,14,21,14,21,14,21,14,19,15,20,13,17,12,21,11,20,12,14,18,21,0.22851670854297793,0.9599713652358702,19.883072900770156,17.75,23.183333333333334,0.9774873633156964,0.23183333333333334,0.7110243002567183,0.11055415967851293,0.005838666026608724,0.0011055415967851328,5,23.166666666666668,0.9814440917107584,0.23166666666666666,17.416666666666668,0,761656375044,100,927.0456771850586,23.333333333333332,0.982638205467372,0.23333333333333334,19.0,1,397939685529,100,872.7368059158325,23.25,0.981889373897707,0.2325,16.833333333333332,2,946348113438,100,1015.4004232883453,23.166666666666668,0.9737016754850087,0.23166666666666666,17.833333333333332,3,434173966266,100,1134.2426421642303,23.0,0.9677634700176364,0.23,17.666666666666668,4,389950724030,100,1349.8121454715729,5299.23769402504,1350.8974068164825
1,85,8.5,12,0,16,19,19,21,17,19,18,21,12,14,10,21,10,13,10,21,9,15,13,20,0.18009167594655942,0.9608578976059158,16.70142503779398,14.166666666666666,18.383333333333333,0.9719142255892255,0.18383333333333335,0.844919457042438,0.12472191289246445,0.003685442661103222,0.0012472191289246463,5,18.416666666666668,0.9745897065897065,0.18416666666666667,14.25,5,761656375044,100,1095.195027589798,18.5,0.9752851731601728,0.185,15.416666666666666,6,397939685529,100,1090.5949621200562,18.333333333333332,0.9655262145262146,0.18333333333333332,14.5,7,946348113438,100,1381.1268031597137,18.5,0.9741497113997115,0.185,12.833333333333334,8,434173966266,100,1170.4334661960602,18.166666666666668,0.9700203222703221,0.18166666666666667,13.833333333333334,9,389950724030,100,1330.968121290207,6068.318380355835,1382.1938467025757
2,107,10.7,12,0,18,21,12,21,11,16,15,21,17,21,18,21,11,21,11,21,14,15,0,0,0.19461715690987025,0.9467292531652541,18.883415840573154,15.51666666666667,19.716666666666665,0.9699439986282579,0.19716666666666666,1.122249724635495,0.08498365855987966,0.007738248487667916,0.0008498365855988008,5,19.75,0.9736894718792866,0.1975,16.25,10,761656375044,100,949.7700674533844,19.666666666666668,0.9747673182441701,0.19666666666666666,15.0,11,397939685529,100,1074.8208582401276,19.833333333333332,0.9795922496570645,0.19833333333333333,15.083333333333334,12,946348113438,100,929.9670698642731,19.583333333333332,0.9620785322359396,0.19583333333333333,14.0,13,434173966266,100,1158.5881311893463,19.75,0.9595924211248286,0.1975,17.25,14,389950724030,100,1194.925142288208,5308.071269035339,1195.3700551986694
3,70,7.0,12,0,9,11,18,21,9,12,11,17,18,21,11,19,17,21,17,19,10,16,14,17,0.13850000000000004,0.9635026268869644,12.547971861257633,10.7,14.05,0.975461574074074,0.1405,0.6159906204192108,0.06666666666666653,0.003986315729036517,0.0006666666666666599,5,14.0,0.9706747685185183,0.14,10.75,15,761656375044,100,1286.4844658374786,14.166666666666666,0.9818229166666665,0.14166666666666666,10.5,16,397939685529,100,1063.3300366401672,14.0,0.977872685185185,0.14,9.75,17,946348113438,100,1150.2497131824493,14.083333333333334,0.9723923611111109,0.14083333333333334,10.833333333333334,18,434173966266,100,1214.5453288555145,14.0,0.9745451388888888,0.14,11.666666666666666,19,389950724030,100,1223.4429202079773,5938.052464723587,1286.4885442256927
4,49,4.9,12,0,16,21,11,19,10,11,10,17,13,15,19,21,11,12,17,18,12,15,0,0,0.08893798079768202,0.9177909570995725,8.7587918056851,7.016666666666666,9.3,0.9547680041152262,0.093,0.5807083796728114,0.13540064007726613,0.012325682338551233,0.0013540064007726623,5,9.416666666666666,0.9454956275720163,0.09416666666666666,8.0,20,761656375044,100,1297.5223486423492,9.166666666666666,0.9579988242210461,0.09166666666666666,6.75,21,397939685529,100,1252.0748779773712,9.166666666666666,0.9491151161081715,0.09166666666666666,6.583333333333333,22,946348113438,100,1363.7889428138733,9.5,0.9773911302175189,0.095,7.333333333333333,23,434173966266,100,901.0616612434387,9.25,0.9438393224573779,0.0925,6.416666666666667,24,389950724030,100,1414.281433582306,6228.729264259338,1414.811731338501
5,89,8.9,12,0,19,21,14,20,14,19,12,21,9,13,10,18,15,21,17,20,16,21,12,15,0.18643798079768203,0.968732648632222,19.070572098594926,15.05,19.050000000000004,0.9783948765432099,0.1905,1.3401906995316415,0.13540064007726574,0.003220742636995985,0.0013540064007726592,5,18.916666666666668,0.9782734567901235,0.18916666666666668,16.083333333333332,25,761656375044,100,1134.263035774231,19.166666666666668,0.9778185956790123,0.19166666666666668,14.833333333333334,26,397939685529,100,1055.328821182251,19.0,0.9772097222222221,0.19,13.083333333333334,27,946348113438,100,1124.8869025707245,19.25,0.9842527006172839,0.1925,14.333333333333334,28,434173966266,100,897.0072348117828,18.916666666666668,0.9744199074074074,0.18916666666666668,16.916666666666668,29,389950724030,100,1200.9902713298798,5412.476265668869,1202.3094267845154
6,22,2.2,12,0,18,21,13,21,12,13,17,19,19,21,19,21,15,21,13,17,11,18,14,17,0.07992166866826825,0.9284831733975248,8.618822709084899,5.783333333333333,8.616666666666667,0.9579491402116401,0.08616666666666666,0.9451631252505217,0.20816659994661343,0.009821988938038415,0.002081665999466134,5,8.833333333333334,0.9711828703703704,0.08833333333333333,6.333333333333333,30,761656375044,100,1225.691386461258,8.416666666666666,0.9419333664021163,0.08416666666666667,5.0,31,397939685529,100,1712.6127882003784,8.333333333333334,0.9534666005291003,0.08333333333333333,6.75,32,946348113438,100,1531.6070256233215,8.666666666666666,0.963037533068783,0.08666666666666667,6.5,33,434173966266,100,1518.9767162799835,8.833333333333334,0.9601253306878303,0.08833333333333333,4.333333333333333,34,389950724030,100,1394.888633966446,7383.776550531387,1713.0743522644043
7,143,14.3,12,0,12,15,18,21,9,14,18,21,10,18,18,21,17,21,13,21,19,21,16,17,0.1633333333333333,0.967018819772025,14.70794021658196,12.499999999999998,16.433333333333334,0.9756956018518517,0.16433333333333333,0.7359800721939873,0.03333333333333286,0.002892260693275569,0.000333333333333341,5,16.416666666666668,0.9743018518518518,0.16416666666666666,13.75,35,761656375044,100,956.8883464336395,16.416666666666668,0.9791715277777777,0.16416666666666666,11.5,36,397939685529,100,765.0018329620361,16.416666666666668,0.9733368055555554,0.16416666666666666,12.166666666666666,37,946348113438,100,777.2777259349823,16.5,0.9725023148148149,0.165,12.666666666666666,38,434173966266,100,897.4455087184906,16.416666666666668,0.9791655092592592,0.16416666666666666,12.416666666666666,39,389950724030,100,849.1890337467194,4245.802447795868,956.892499923706
8,32,3.2,12,0,14,21,16,21,14,21,15,18,12,14,18,21,17,21,15,17,17,21,0,0,0.09281898680925034,0.9310504106865758,10.004460732476032,7.2,9.766666666666667,0.9696037624926511,0.09766666666666667,0.9348202441586771,0.16158932858054412,0.012851117268691776,0.001615893285805441,5,9.833333333333334,0.979035567313345,0.09833333333333333,8.666666666666666,40,761656375044,100,971.7966010570526,9.583333333333334,0.9506638007054673,0.09583333333333334,7.583333333333333,41,397939685529,100,1468.983630180359,9.583333333333334,0.9816774691358022,0.09583333333333334,6.75,42,946348113438,100,947.866792678833,10.0,0.9790216784244561,0.1,7.166666666666667,43,434173966266,100,1061.2109565734863,9.833333333333334,0.9576202968841856,0.09833333333333333,5.833333333333333,44,389950724030,100,1330.4634120464325,5780.321392536163,1469.403293132782
9,38,3.8,12,0,13,17,13,18,9,20,14,16,15,21,10,20,17,18,16,21,11,12,10,11,0.12636119737833376,0.9406159522150132,14.23845817128666,10.333333333333332,13.083333333333332,0.968869217171717,0.13083333333333333,1.3017082793177757,0.14907119849998565,0.009417754985567958,0.0014907119849998601,5,13.25,0.9712694865319864,0.1325,9.416666666666666,45,761656375044,100,1284.9702677726746,13.166666666666666,0.9791910774410774,0.13166666666666665,11.916666666666666,46,397939685529,100,1032.8937468528748,13.0,0.9614604377104374,0.13,9.0,47,946348113438,100,1223.405555486679,13.166666666666666,0.977661616161616,0.13166666666666665,9.416666666666666,48,434173966266,100,1258.0151925086975,12.833333333333334,0.9547634680134678,0.12833333333333333,11.916666666666666,49,389950724030,100,1464.4107222557068,6263.695484876633,1465.7560641765594
