,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,93,9.3,12,0,13,21,15,21,12,17,9,15,13,14,19,21,15,21,13,19,17,21,0,0,13.866666666666669,16.550000000000004,0.9714739711934156,0.331,1.673817990901839,0.13540064007726574,0.0064654766496989955,0.002708012801545331,5,16.75,0.982676697530864,0.335,13.166666666666666,0,364067609238,50,342.04205083847046,16.666666666666668,0.9667497427983539,0.3333333333333333,17.166666666666668,1,111127028223,50,402.2313811779022,16.416666666666668,0.9678333333333333,0.3283333333333333,12.75,2,178603726933,50,379.8063848018646,16.5,0.9747407407407407,0.33,13.5,3,955054761915,50,374.65324568748474,16.416666666666668,0.9653693415637858,0.3283333333333333,12.75,4,464394464229,50,438.00094270706177,1936.7340052127838,438.3138027191162
1,162,16.2,12,0,11,14,13,17,14,21,17,21,13,15,10,21,15,21,13,21,0,0,0,0,14.733333333333334,18.733333333333334,0.9782600484006734,0.37466666666666665,0.9594558643082838,0.062360956446231464,0.002820985830774857,0.0012472191289246346,5,18.75,0.9747118318602692,0.375,14.833333333333334,5,364067609238,50,356.23974895477295,18.666666666666668,0.9757392751924001,0.37333333333333335,16.5,6,111127028223,50,370.2221112251282,18.666666666666668,0.9817607811748437,0.37333333333333335,13.666666666666666,7,178603726933,50,331.21799206733704,18.833333333333332,0.9811709167568541,0.37666666666666665,14.25,8,955054761915,50,320.37633991241455,18.75,0.9779174370189996,0.375,14.416666666666666,9,464394464229,50,340.90422439575195,1718.9604165554047,370.35318064689636
2,27,2.7,12,0,15,21,13,21,16,21,11,16,10,17,9,20,17,21,10,15,16,21,0,0,10.716666666666669,13.73333333333333,0.9792845752498529,0.2746666666666667,1.3214049761943198,0.19293061504650408,0.003843119788410803,0.0038586123009300916,5,14.0,0.9832581903693014,0.28,9.083333333333334,10,364067609238,50,470.0426607131958,13.666666666666666,0.9818209542515098,0.2733333333333333,13.083333333333334,11,111127028223,50,519.6776025295258,13.833333333333334,0.9816917889209554,0.27666666666666667,10.5,12,178603726933,50,472.4938385486603,13.416666666666666,0.9765683889156112,0.2683333333333333,10.833333333333334,13,955054761915,50,530.9281640052795,13.75,0.973083553791887,0.275,10.083333333333334,14,464394464229,50,574.8957469463348,2568.038012742996,575.0546481609344
3,121,12.1,12,0,12,21,12,21,16,21,19,21,15,21,18,21,9,14,18,21,17,21,0,0,14.6,18.25,0.9745029835390945,0.36499999999999994,1.151568978008314,0.14907119849998585,0.003702658375384347,0.0029814239699997203,5,18.333333333333332,0.9724183813443071,0.36666666666666664,14.166666666666666,15,364067609238,50,390.1744706630707,18.333333333333332,0.9749482167352537,0.36666666666666664,16.166666666666668,16,111127028223,50,378.89336585998535,18.416666666666668,0.9800252057613166,0.36833333333333335,14.166666666666666,17,178603726933,50,355.47555112838745,18.0,0.9689579903978053,0.36,15.583333333333334,18,955054761915,50,440.7982919216156,18.166666666666668,0.9761651234567901,0.36333333333333334,12.916666666666666,19,464394464229,50,378.6102795600891,1943.9519591331482,440.9266757965088
4,198,19.8,12,0,12,15,16,19,17,21,13,18,12,21,10,12,9,20,11,19,10,11,19,21,16.18333333333333,20.383333333333333,0.9577850925925924,0.4076666666666666,0.9623466688834703,0.04082482904638746,0.0032545767450861828,0.0008164965809277177,5,20.416666666666668,0.9600813552188552,0.4083333333333333,15.666666666666666,20,364067609238,50,479.9963357448578,20.333333333333332,0.9611770833333333,0.4066666666666667,16.666666666666668,21,111127028223,50,497.05856370925903,20.333333333333332,0.9536297909652074,0.4066666666666667,15.916666666666666,22,178603726933,50,538.6769251823425,20.416666666666668,0.9599969907407406,0.4083333333333333,14.916666666666666,23,955054761915,50,493.1545560359955,20.416666666666668,0.9540402427048258,0.4083333333333333,17.75,24,464394464229,50,514.3400650024414,2523.2264456748962,538.8130347728729
5,105,10.5,12,0,16,21,11,13,18,21,18,21,14,16,17,18,15,20,14,20,0,0,0,0,8.916666666666666,10.433333333333334,0.9721129629629628,0.20866666666666664,0.5190803834132477,0.12247448713915896,0.008603883042685364,0.002449489742783181,5,10.583333333333334,0.9803599537037035,0.21166666666666667,9.166666666666666,25,364067609238,50,313.37947940826416,10.333333333333334,0.9582465277777776,0.20666666666666667,9.083333333333334,26,111127028223,50,412.89270544052124,10.5,0.9816516203703702,0.21,9.416666666666666,27,178603726933,50,324.4378628730774,10.25,0.9677893518518516,0.205,9.0,28,955054761915,50,388.95248222351074,10.5,0.9725173611111109,0.21,7.916666666666667,29,464394464229,50,384.5960810184479,1824.2586109638214,413.02294993400574
6,116,11.6,12,0,17,21,15,20,16,21,17,21,16,21,16,21,11,12,11,17,0,0,0,0,11.0,13.833333333333334,0.9733949074074074,0.2766666666666666,0.9646530752325185,0.05270462766947281,0.007811395648969504,0.001054092553389449,5,13.916666666666666,0.9635567129629629,0.2783333333333333,10.083333333333334,30,364067609238,50,430.0321855545044,13.833333333333334,0.9768929398148147,0.27666666666666667,11.166666666666666,31,111127028223,50,409.3432984352112,13.833333333333334,0.9788177083333334,0.27666666666666667,9.833333333333334,32,178603726933,50,399.52563524246216,13.75,0.982970486111111,0.275,12.5,33,955054761915,50,405.79216957092285,13.833333333333334,0.9647366898148148,0.27666666666666667,11.416666666666666,34,464394464229,50,423.42399764060974,2068.1172864437103,430.03833413124084
7,179,17.9,12,0,16,21,17,21,17,21,9,10,11,14,9,12,18,21,9,20,14,15,12,15,12.833333333333334,15.933333333333334,0.9578855303030303,0.3186666666666667,0.7090682462060879,0.03333333333333357,0.006040949588400265,0.0006666666666666598,5,15.916666666666666,0.9534168771043768,0.31833333333333336,12.5,35,364067609238,50,550.1498835086823,15.916666666666666,0.9516549242424241,0.31833333333333336,12.583333333333334,36,111127028223,50,539.6415405273438,15.916666666666666,0.9574699915824916,0.31833333333333336,12.083333333333334,37,178603726933,50,536.7108407020569,16.0,0.9689987373737372,0.32,12.833333333333334,38,955054761915,50,470.18624806404114,15.916666666666666,0.9578871212121213,0.31833333333333336,14.166666666666666,39,464394464229,50,521.0116515159607,2617.7001643180847,550.1565923690796
8,162,16.2,12,0,17,21,14,15,10,20,19,21,11,12,12,17,14,21,12,16,0,0,0,0,11.4,14.15,0.9684414186507935,0.28300000000000003,0.32231799343022904,0.06236095644623204,0.008203085323213307,0.0012472191289246344,5,14.083333333333334,0.9635406746031745,0.2816666666666667,11.166666666666666,40,364067609238,50,439.4398772716522,14.166666666666666,0.9738613591269839,0.2833333333333333,11.833333333333334,41,111127028223,50,384.81165385246277,14.25,0.9817440476190475,0.285,10.916666666666666,42,178603726933,50,323.33245158195496,14.083333333333334,0.9592306547619045,0.2816666666666667,11.583333333333334,43,955054761915,50,435.1219971179962,14.166666666666666,0.9638303571428569,0.2833333333333333,11.5,44,464394464229,50,418.8319442272186,2001.5379240512848,439.44665455818176
9,67,6.7,12,0,19,21,12,16,16,21,10,21,12,17,16,21,13,14,11,21,12,13,13,19,14.616666666666669,17.150000000000002,0.9669255976430973,0.34299999999999997,1.030911139612807,0.12247448713915852,0.005597374459731923,0.002449489742783174,5,17.25,0.963758249158249,0.345,13.583333333333334,45,364067609238,50,523.5850455760956,17.25,0.9639841329966329,0.345,16.083333333333332,46,111127028223,50,526.4685854911804,17.166666666666668,0.9699273148148144,0.3433333333333333,13.333333333333334,47,178603726933,50,540.4445416927338,16.916666666666668,0.9606009680134677,0.3383333333333333,14.833333333333334,48,955054761915,50,540.3829748630524,17.166666666666668,0.976357323232323,0.3433333333333333,15.25,49,464394464229,50,476.69108295440674,2607.572230577469,540.649317741394
10,34,3.4,12,0,15,18,16,21,15,19,10,21,14,21,13,21,10,17,14,19,11,18,0,0,11.833333333333332,15.566666666666666,0.9823061741756185,0.31133333333333335,0.7905694150420952,0.2321398046197353,0.005510683003870762,0.004642796092394712,5,15.5,0.9826665196942975,0.31,12.666666666666666,50,364067609238,50,481.0404555797577,16.0,0.988437389770723,0.32,12.583333333333334,51,111127028223,50,393.2161192893982,15.416666666666666,0.9739051694190581,0.30833333333333335,10.666666666666666,52,178603726933,50,517.7502644062042,15.583333333333334,0.9878279855432631,0.31166666666666665,12.083333333333334,53,955054761915,50,410.9038028717041,15.333333333333334,0.9786938064507508,0.30666666666666664,11.166666666666666,54,464394464229,50,478.3723609447479,2281.283003091812,517.9385132789612
11,85,8.5,12,0,17,21,12,21,13,14,15,21,14,17,15,21,13,15,11,14,11,13,0,0,10.516666666666666,13.25,0.9685562414266116,0.26499999999999996,0.633333333333333,0.09128709291752769,0.006313965650544766,0.0018257418583505552,5,13.416666666666666,0.9788820301783263,0.2683333333333333,9.333333333333334,55,364067609238,50,405.3611705303192,13.25,0.9627126200274349,0.265,10.666666666666666,56,111127028223,50,483.3865351676941,13.25,0.9627572016460904,0.265,11.166666666666666,57,178603726933,50,480.1621799468994,13.166666666666666,0.9726834705075444,0.2633333333333333,10.916666666666666,58,955054761915,50,446.8212676048279,13.166666666666666,0.9657458847736624,0.2633333333333333,10.5,59,464394464229,50,472.0520179271698,2287.7831711769104,483.57829451560974
12,27,2.7,12,1,15,21,13,21,16,21,11,16,10,17,9,20,17,21,10,15,16,21,0,0,10.716666666666669,13.73333333333333,0.9792845752498529,0.2746666666666667,1.3214049761943198,0.19293061504650408,0.003843119788410803,0.0038586123009300916,5,14.0,0.9832581903693014,0.28,9.083333333333334,10,364067609238,50,470.0426607131958,13.666666666666666,0.9818209542515098,0.2733333333333333,13.083333333333334,11,111127028223,50,519.6776025295258,13.833333333333334,0.9816917889209554,0.27666666666666667,10.5,12,178603726933,50,472.4938385486603,13.416666666666666,0.9765683889156112,0.2683333333333333,10.833333333333334,13,955054761915,50,530.9281640052795,13.75,0.973083553791887,0.275,10.083333333333334,14,464394464229,50,574.8957469463348,2568.038012742996,0.002342700958251953
13,27,2.7,12,1,15,21,13,21,16,21,11,16,10,18,9,20,17,21,10,15,16,21,0,0,10.733333333333333,14.016666666666666,0.9790445145903479,0.2803333333333333,1.2297244497131146,0.18559214542766747,0.0038644844288436035,0.003711842908553352,5,14.083333333333334,0.9831214225589225,0.2816666666666667,10.083333333333334,60,364067609238,50,474.32082509994507,14.166666666666666,0.9778187196034417,0.2833333333333333,13.0,61,111127028223,50,534.2682127952576,14.166666666666666,0.9839350215114104,0.2833333333333333,10.916666666666666,62,178603726933,50,485.53134989738464,13.666666666666666,0.9740195707070707,0.2733333333333333,10.25,63,955054761915,50,579.7036745548248,14.0,0.976327838570894,0.28,9.416666666666666,64,464394464229,50,574.7490658760071,2648.573128223419,579.844893693924
14,85,8.5,12,1,15,18,12,19,14,18,14,21,14,21,14,21,9,15,14,19,11,18,0,0,15.8,19.433333333333334,0.9777488095238095,0.38866666666666666,0.9318440498996238,0.0816496580927723,0.0031163127167711077,0.0016329931618554558,5,19.583333333333332,0.9738171663727218,0.39166666666666666,16.833333333333332,65,364067609238,50,443.58458638191223,19.416666666666668,0.9787589653145208,0.3883333333333333,14.25,66,111127028223,50,422.5324022769928,19.416666666666668,0.9746230893592005,0.3883333333333333,15.333333333333334,67,178603726933,50,473.5943932533264,19.333333333333332,0.9821909171075838,0.38666666666666666,16.583333333333332,68,955054761915,50,389.5652618408203,19.416666666666668,0.9793539094650205,0.3883333333333333,16.0,69,464394464229,50,399.4858810901642,2128.762524843216,473.73161816596985
15,33,3.3,12,1,16,21,15,21,13,14,10,18,14,16,13,21,13,15,11,14,11,12,0,0,7.166666666666666,9.766666666666666,0.9688653806584361,0.1953333333333333,0.7378647873726216,0.17795130420052183,0.0094507657219578,0.0035590260840104395,5,10.0,0.9571376028806584,0.2,6.5,70,364067609238,50,606.3788020610809,9.916666666666666,0.9797397119341562,0.19833333333333333,8.166666666666666,71,111127028223,50,465.40281224250793,9.75,0.9698359053497941,0.195,7.666666666666667,72,178603726933,50,551.7501299381256,9.666666666666666,0.9785496399176954,0.19333333333333333,7.333333333333333,73,955054761915,50,464.7434673309326,9.5,0.9590640432098765,0.19,6.166666666666667,74,464394464229,50,551.3652663230896,2639.6404778957367,606.3857114315033
16,121,12.1,12,1,12,21,11,21,16,20,19,21,10,19,18,21,9,14,10,19,17,21,0,0,18.48333333333333,21.783333333333335,0.9770023662551439,0.43566666666666676,1.2376052143824647,0.09999999999999953,0.00585326352468005,0.0019999999999999944,5,21.833333333333332,0.9781229423868313,0.43666666666666665,19.0,75,364067609238,50,410.94228649139404,21.666666666666668,0.9660037722908092,0.43333333333333335,16.25,76,111127028223,50,454.21679854393005,21.916666666666668,0.983438100137174,0.43833333333333335,18.083333333333332,77,178603726933,50,391.09117889404297,21.833333333333332,0.9796550068587107,0.43666666666666665,19.5,78,955054761915,50,405.833753824234,21.666666666666668,0.9777920096021949,0.43333333333333335,19.583333333333332,79,464394464229,50,416.75793385505676,2078.841951608658,454.41007137298584
