,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,59,5.9,12,0,10,21,11,12,16,18,19,21,18,21,17,21,19,21,17,21,0,0,0,0,7.650000000000001,9.666666666666666,0.9597793560606058,0.19333333333333333,1.2149531312405066,0.139443337755679,0.006441681906347311,0.0027888667551135833,5,9.5,0.9558646359427608,0.19,6.583333333333333,0,502805748326,50,514.50821185112,9.666666666666666,0.9711361005892254,0.19333333333333333,8.333333333333334,1,156299688289,50,400.57024812698364,9.666666666666666,0.9532833543771042,0.19333333333333333,8.916666666666666,2,469100661221,50,479.86274242401123,9.916666666666666,0.9625102588383837,0.19833333333333333,8.583333333333334,3,733295057794,50,413.68891191482544,9.583333333333334,0.9561024305555554,0.19166666666666668,5.833333333333333,4,717263017026,50,467.1091456413269,2275.739259958267,0.001165628433227539
1,56,5.6,12,0,18,21,14,16,11,15,12,21,14,19,16,21,14,16,15,21,10,21,11,13,13.433333333333334,16.06666666666667,0.9719741610549943,0.32133333333333336,0.6200358412579428,0.226077666104176,0.0014279521449556724,0.004521553322083503,5,15.916666666666666,0.972688973063973,0.31833333333333336,13.833333333333334,5,502805748326,50,502.4162096977234,15.833333333333334,0.9694052749719415,0.31666666666666665,13.5,6,156299688289,50,529.0127654075623,16.25,0.9715701879910211,0.325,14.333333333333334,7,469100661221,50,489.52275943756104,16.416666666666668,0.9735347643097642,0.3283333333333333,12.666666666666666,8,733295057794,50,512.3514924049377,15.916666666666666,0.9726716049382717,0.31833333333333336,12.833333333333334,9,717263017026,50,537.1339199542999,2570.4371469020844,0.0009226799011230469
2,135,13.5,12,0,11,20,9,12,18,21,19,21,14,20,11,13,13,17,19,21,12,13,9,18,12.48333333333333,16.683333333333334,0.9743834876543207,0.33366666666666667,0.6064468466220087,0.16996731711975957,0.0026031461420587187,0.0033993463423951965,5,16.583333333333332,0.9727669753086416,0.33166666666666667,11.666666666666666,10,502805748326,50,454.79097986221313,16.5,0.9714737654320986,0.33,12.166666666666666,11,156299688289,50,490.39572644233704,16.666666666666668,0.9729922839506171,0.3333333333333333,13.5,12,469100661221,50,424.18024706840515,17.0,0.9786381172839504,0.34,12.666666666666666,13,733295057794,50,359.4718601703644,16.666666666666668,0.9760462962962961,0.3333333333333333,12.416666666666666,14,717263017026,50,397.44030833244324,2126.279121875763,0.0008695125579833984
3,180,18.0,12,0,18,21,11,13,15,18,10,18,16,21,14,19,9,18,12,21,11,20,0,0,17.916666666666668,22.366666666666667,0.9714746570644717,0.44733333333333325,0.8482007099999646,0.08498365855988008,0.0013176454622095678,0.001699673171197595,5,22.333333333333332,0.9714356995884772,0.44666666666666666,19.083333333333332,15,502805748326,50,387.0617735385895,22.333333333333332,0.9718936042524005,0.44666666666666666,16.75,16,156299688289,50,448.9758505821228,22.416666666666668,0.9705829046639232,0.4483333333333333,17.166666666666668,17,469100661221,50,429.5983352661133,22.5,0.9736770404663923,0.45,18.166666666666668,18,733295057794,50,401.40532517433167,22.25,0.9697840363511658,0.445,18.416666666666668,19,717263017026,50,439.75747323036194,2106.798757791519,0.0008406639099121094
4,191,19.1,12,0,16,21,13,15,17,21,18,21,17,21,12,20,18,21,10,13,0,0,0,0,10.033333333333333,13.466666666666665,0.9593535879629629,0.2693333333333333,0.830996724154527,0.040824829046386596,0.004445127495918249,0.0008164965809277449,5,13.5,0.9622977430555555,0.27,10.916666666666666,20,502805748326,50,443.8809735774994,13.416666666666666,0.9571362847222222,0.2683333333333333,10.5,21,156299688289,50,471.36796617507935,13.5,0.9567063078703701,0.27,10.666666666666666,22,469100661221,50,457.40063071250916,13.416666666666666,0.9541348379629628,0.2683333333333333,9.25,23,733295057794,50,496.3289785385132,13.5,0.9664927662037036,0.27,8.833333333333334,24,717263017026,50,416.9048490524292,2285.8833980560303,0.0008301734924316406
5,154,15.4,12,0,13,17,11,16,10,16,10,16,12,13,16,21,12,17,0,0,0,0,0,0,9.716666666666667,13.216666666666665,0.9726498677248676,0.2643333333333333,0.20138409955990924,0.06666666666666714,0.007676214240637608,0.0013333333333333448,5,13.166666666666666,0.9739682539682539,0.2633333333333333,9.583333333333334,25,502805748326,50,379.7046995162964,13.25,0.9759801587301585,0.265,9.5,26,156299688289,50,335.79931378364563,13.166666666666666,0.9576600529100527,0.2633333333333333,9.583333333333334,27,469100661221,50,438.9820146560669,13.166666666666666,0.979167328042328,0.2633333333333333,9.916666666666666,28,733295057794,50,329.74369168281555,13.333333333333334,0.9764735449735449,0.26666666666666666,10.0,29,717263017026,50,304.58188247680664,1788.811602115631,0.0008218288421630859
6,84,8.4,12,0,19,21,11,20,18,20,14,18,9,20,17,21,13,19,17,21,13,21,19,21,15.233333333333334,19.133333333333333,0.9762262906846239,0.38266666666666665,1.1455226851626388,0.17159383568311692,0.0057623527875697005,0.0034318767136623405,5,19.166666666666668,0.983276269640853,0.38333333333333336,14.75,30,502805748326,50,320.4425413608551,19.083333333333332,0.9790065937149268,0.38166666666666665,14.916666666666666,31,156299688289,50,365.5331530570984,19.333333333333332,0.9786944444444444,0.38666666666666666,16.583333333333332,32,469100661221,50,324.76166439056396,19.25,0.9737427048260381,0.385,16.416666666666668,33,733295057794,50,354.0608448982239,18.833333333333332,0.9664114407968573,0.37666666666666665,13.5,34,717263017026,50,434.8765404224396,1799.674744129181,0.0010204315185546875
7,116,11.6,12,0,19,21,9,13,11,17,19,21,10,16,9,20,11,16,11,17,16,21,12,21,17.76666666666667,22.0,0.972492741301908,0.44000000000000006,1.0883218478209673,0.19002923751652281,0.004039400500261069,0.00380058475033046,5,21.833333333333332,0.9684514450056116,0.43666666666666665,18.166666666666668,35,502805748326,50,483.53962230682373,21.833333333333332,0.9670042648709316,0.43666666666666665,18.166666666666668,36,156299688289,50,518.2678163051605,22.083333333333332,0.9740673400673401,0.44166666666666665,18.0,37,469100661221,50,467.46654629707336,22.333333333333332,0.9757609006734004,0.44666666666666666,18.833333333333332,38,733295057794,50,443.586510181427,21.916666666666668,0.9771797558922556,0.43833333333333335,15.666666666666666,39,717263017026,50,461.94718956947327,2374.807684659958,0.0008389949798583984
8,20,2.0,12,0,10,20,15,18,9,19,13,18,10,11,12,21,10,14,17,21,9,14,0,0,7.766666666666666,10.950000000000001,0.9746558984910836,0.219,0.5878397362849465,0.13540064007726613,0.0019131758733669567,0.0027080128015453246,5,11.0,0.9770783607681754,0.22,7.833333333333333,40,502805748326,50,573.154862165451,11.083333333333334,0.971801268861454,0.22166666666666668,6.75,41,156299688289,50,646.1403522491455,10.833333333333334,0.9762241083676267,0.21666666666666667,7.583333333333333,42,469100661221,50,627.2240464687347,11.083333333333334,0.9733199588477365,0.22166666666666668,8.416666666666666,43,733295057794,50,615.3911669254303,10.75,0.9748557956104251,0.215,8.25,44,717263017026,50,590.2861154079437,3052.1965432167053,0.000827789306640625
9,190,19.0,12,0,12,14,12,21,18,19,14,19,17,21,12,13,12,18,19,21,10,21,0,0,13.883333333333331,17.366666666666667,0.9603727054495572,0.3473333333333334,1.5568843530875662,0.11303883305208788,0.008113403682914853,0.002260776661041756,5,17.25,0.9590617283950615,0.345,14.166666666666666,45,502805748326,50,462.8400559425354,17.25,0.9485242860705821,0.345,14.083333333333334,46,156299688289,50,496.5374460220337,17.5,0.9687856185309889,0.35,12.75,47,469100661221,50,381.3675534725189,17.5,0.9555005611672277,0.35,11.916666666666666,48,733295057794,50,440.32573080062866,17.333333333333332,0.9699913330839256,0.3466666666666667,16.5,49,717263017026,50,398.0610635280609,2179.1318497657776,0.0008282661437988281
