,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,delivery_rate_comb_std,utilization_rate_comb_std,num_risks_comb_std,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,129,12.9,5,0,10,14,10,11,12,14,9,10,10,12,12,14,12,14,12,14,0.30417413601349974,0.9515360538297016,12.504272674466362,0,0,0,0,11.8,15.48,0.9615694444444444,0.3096,0.7042726744663607,0.27129319932501134,0.010033390614742786,0.00542586398650022,5,15.4,0.9624652777777776,0.308,12.8,0,920547524585,50,174.03942561149597,15.2,0.9465364583333333,0.304,10.6,1,700548276803,50,204.40269875526428,15.8,0.9629166666666665,0.316,11.8,2,660809573894,50,165.6275987625122,15.8,0.9777864583333332,0.316,12.0,3,508318502630,50,145.06548309326172,15.2,0.958142361111111,0.304,11.8,4,233269661366,50,189.56900882720947,878.7042150497437,205.55249643325806
1,50,5.0,5,0,9,10,12,14,12,14,9,13,10,12,10,11,12,13,12,14,0.22488081641154695,0.9400344958205199,8.767636238330915,0,0,0,0,8.239999999999998,11.44,0.9557239583333331,0.22880000000000003,0.5276362383309166,0.19595917942265442,0.01568946251281327,0.003919183588453088,5,11.2,0.9404513888888887,0.224,7.8,5,920547524585,50,252.27691221237183,11.6,0.9509114583333331,0.232,7.8,6,700548276803,50,219.28407382965088,11.6,0.9423263888888888,0.232,8.0,7,660809573894,50,203.19264960289001,11.2,0.9616406249999997,0.224,9.2,8,508318502630,50,203.99165654182434,11.6,0.9832899305555555,0.232,8.4,9,233269661366,50,161.85066771507263,1040.5959599018097,252.554918050766
2,104,10.4,5,0,12,14,9,10,10,12,9,10,12,13,11,14,12,13,10,12,0.23217413601349976,0.9304311988372583,10.243072384832423,0,0,0,0,9.2,11.88,0.9445810185185184,0.23759999999999998,1.0430723848324235,0.2712931993250105,0.014149819681260063,0.005425863986500208,5,11.6,0.929398148148148,0.232,8.4,10,920547524585,50,213.55982065200806,11.6,0.937673611111111,0.232,9.2,11,700548276803,50,203.23627614974976,12.2,0.9646238425925926,0.244,8.4,12,660809573894,50,157.2725214958191,11.8,0.932974537037037,0.236,11.2,13,508318502630,50,202.6239025592804,12.2,0.9582349537037036,0.244,8.8,14,233269661366,50,150.1504783630371,926.8429992198944,213.56378841400146
3,62,6.2,5,0,12,13,9,13,11,14,11,14,11,13,11,12,12,14,10,12,0.30442229123600034,0.9392392888798152,12.96124939024376,9,10,0,0,11.680000000000001,15.4,0.9477381687242797,0.308,1.2812493902437574,0.17888543819998334,0.008498879844464482,0.0035777087639996667,5,15.6,0.9461342592592593,0.312,11.0,15,920547524585,50,232.8017132282257,15.4,0.9483487654320987,0.308,12.8,16,700548276803,50,249.11002588272095,15.2,0.9332098765432097,0.304,10.4,17,660809573894,50,281.8202826976776,15.6,0.959151234567901,0.312,10.6,18,508318502630,50,227.43414425849915,15.2,0.9518467078189299,0.304,13.6,19,233269661366,50,227.3716435432434,1218.5378096103668,281.82481026649475
4,165,16.5,5,0,10,14,10,13,12,13,11,14,10,12,10,14,10,13,11,12,0.41347017787186535,0.9503960709475483,19.00529895944612,0,0,0,0,17.04,20.8,0.9567841435185185,0.41600000000000004,1.9652989594461199,0.12649110640673472,0.0063880725709702015,0.0025298221281347057,5,20.6,0.9566898148148147,0.412,19.8,20,920547524585,50,184.028382062912,21.0,0.968695023148148,0.42,15.2,21,700548276803,50,165.04214429855347,20.8,0.9496354166666666,0.416,16.0,22,660809573894,50,200.77088594436646,20.8,0.9547337962962963,0.416,15.2,23,508318502630,50,185.30658745765686,20.8,0.9541666666666666,0.416,19.0,24,233269661366,50,179.0780487060547,914.2260484695435,201.35212516784668
5,161,16.1,5,0,12,14,9,11,11,13,11,12,11,14,10,11,9,11,9,10,0.3364404082057735,0.9562882939009217,13.46245654319489,11,14,0,0,12.24,16.919999999999998,0.9602911522633744,0.33840000000000003,1.22245654319489,0.09797958971132678,0.004002858362452567,0.001959591794226544,5,16.8,0.9535905349794239,0.336,14.6,25,920547524585,50,202.40053796768188,16.8,0.9613734567901232,0.336,11.4,26,700548276803,50,180.04223823547363,17.0,0.9600617283950617,0.34,12.0,27,660809573894,50,185.10868406295776,17.0,0.9661213991769545,0.34,11.2,28,508318502630,50,172.2290394306183,17.0,0.9603086419753085,0.34,12.0,29,233269661366,50,179.1189022064209,918.8994019031525,202.40466332435608
6,23,2.3,5,0,9,11,10,14,10,13,10,14,10,14,12,14,11,12,10,11,0.26364040820577345,0.9445543096851352,11.878094157072242,11,14,0,0,10.2,13.280000000000001,0.9516157407407405,0.2656,1.678094157072243,0.09797958971132764,0.007061431055605253,0.001959591794226544,5,13.4,0.9581455761316872,0.268,7.6,30,920547524585,50,300.69858288764954,13.4,0.9588863168724279,0.268,10.6,31,700548276803,50,273.7033975124359,13.2,0.9522762345679011,0.264,12.8,32,660809573894,50,283.24912428855896,13.2,0.9493261316872427,0.264,10.4,33,508318502630,50,306.862744808197,13.2,0.9394444444444443,0.264,9.6,34,233269661366,50,333.5962824821472,1498.1101319789886,334.02365803718567
7,120,12.0,5,0,10,12,10,13,11,14,10,14,11,13,10,12,11,13,11,13,0.4516133481811618,0.955966538635673,18.892335664104497,12,14,11,13,17.200000000000003,22.880000000000003,0.9662203703703703,0.45760000000000006,1.6923356641044944,0.2993325909419143,0.010253831734697303,0.005986651818838311,5,23.4,0.9851643518518518,0.468,16.8,35,920547524585,50,130.08742380142212,22.8,0.9687893518518518,0.456,16.2,36,700548276803,50,177.59215116500854,22.6,0.9609305555555554,0.452,15.2,37,660809573894,50,202.50345015525818,22.6,0.9586805555555553,0.452,17.6,38,508318502630,50,201.99866724014282,23.0,0.9575370370370369,0.46,20.2,39,233269661366,50,194.20036005973816,906.3820524215698,202.96608662605286
8,65,6.5,5,0,12,13,12,14,12,13,9,10,9,12,11,14,12,13,12,13,0.2432,0.9285544649661344,8.745149553533112,11,13,0,0,8.16,12.320000000000002,0.9355185185185183,0.2464,0.5851495535331114,0.16000000000000023,0.006964053552383975,0.0032000000000000028,5,12.6,0.9445370370370367,0.252,8.0,40,920547524585,50,215.78046536445618,12.4,0.9252829218106994,0.248,8.2,41,700548276803,50,263.17590069770813,12.2,0.9415534979423867,0.244,8.0,42,660809573894,50,246.6318850517273,12.2,0.9351543209876542,0.244,9.2,43,508318502630,50,222.328759431839,12.2,0.9310648148148147,0.244,7.4,44,233269661366,50,238.9060161113739,1186.8230266571045,263.6323745250702
9,112,11.2,5,0,11,12,9,11,12,14,9,10,9,12,12,13,11,14,10,11,0.3738066740905808,0.9544352120628683,14.892768260107001,11,14,9,12,13.320000000000002,18.84,0.9598259259259259,0.37679999999999997,1.5727682601069999,0.14966629547095714,0.005390713863057598,0.0029933259094191557,5,19.0,0.9693888888888889,0.38,14.4,45,920547524585,50,212.33038544654846,19.0,0.9612916666666665,0.38,10.8,46,700548276803,50,208.33310103416443,18.8,0.9573935185185183,0.376,15.4,47,660809573894,50,237.32468914985657,18.6,0.9534259259259258,0.372,12.6,48,508318502630,50,250.71717858314514,18.8,0.9576296296296294,0.376,13.4,49,233269661366,50,226.29749178886414,1135.0028460025787,251.26422381401062
