,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,129,12.9,5,0,10,14,10,11,12,14,9,10,10,12,12,14,12,14,12,14,0,0,0,0,11.8,15.48,0.9615694444444444,0.3096,0.7042726744663607,0.27129319932501134,0.01003339061474279,0.00542586398650022,5,15.4,0.9624652777777776,0.308,12.8,0,920547524585,50,125.54845118522644,15.2,0.9465364583333333,0.304,10.6,1,700548276803,50,148.08897066116333,15.8,0.9629166666666666,0.316,11.8,2,660809573894,50,117.28038668632507,15.8,0.9777864583333332,0.316,12.0,3,508318502630,50,110.45885872840881,15.2,0.958142361111111,0.304,11.8,4,233269661366,50,139.09015107154846,640.4668183326721,0.0010395050048828125
1,50,5.0,5,0,9,10,12,14,12,14,9,13,10,12,10,11,12,13,12,14,0,0,0,0,8.239999999999998,11.44,0.9557239583333332,0.22880000000000003,0.5276362383309166,0.19595917942265442,0.01568946251281326,0.003919183588453088,5,11.2,0.9404513888888888,0.224,7.8,5,920547524585,50,181.0542812347412,11.6,0.9509114583333331,0.232,7.8,6,700548276803,50,157.3121440410614,11.6,0.9423263888888888,0.232,8.0,7,660809573894,50,151.33148336410522,11.2,0.9616406249999998,0.224,9.2,8,508318502630,50,148.84262561798096,11.6,0.9832899305555555,0.232,8.4,9,233269661366,50,118.77667427062988,757.3172085285187,0.0008747577667236328
2,104,10.4,5,0,12,14,9,10,10,12,9,10,12,13,11,14,12,13,10,12,0,0,0,0,9.2,11.88,0.9445810185185184,0.23759999999999998,1.0430723848324235,0.2712931993250105,0.014149819681260086,0.005425863986500208,5,11.6,0.9293981481481479,0.232,8.4,10,920547524585,50,169.3599557876587,11.6,0.937673611111111,0.232,9.2,11,700548276803,50,158.9139165878296,12.2,0.9646238425925926,0.244,8.4,12,660809573894,50,122.78689861297607,11.8,0.932974537037037,0.236,11.2,13,508318502630,50,156.60651445388794,12.2,0.9582349537037036,0.244,8.8,14,233269661366,50,118.83778524398804,726.5050706863403,0.0008404254913330078
3,62,6.2,5,0,12,13,9,13,11,14,11,14,11,13,11,12,12,14,10,12,9,10,0,0,11.680000000000001,15.4,0.9477381687242797,0.308,1.2812493902437574,0.17888543819998334,0.008498879844464543,0.0035777087639996667,5,15.6,0.9461342592592593,0.312,11.0,15,920547524585,50,173.6149342060089,15.4,0.9483487654320988,0.308,12.8,16,700548276803,50,179.3478820323944,15.2,0.9332098765432097,0.304,10.4,17,660809573894,50,197.44368696212769,15.6,0.9591512345679012,0.312,10.6,18,508318502630,50,165.0245704650879,15.2,0.9518467078189299,0.304,13.6,19,233269661366,50,167.3096959590912,882.7407696247101,0.0008258819580078125
4,165,16.5,5,0,10,14,10,13,12,13,11,14,10,12,10,14,10,13,11,12,0,0,0,0,17.04,20.8,0.9567841435185185,0.41600000000000004,1.9652989594461199,0.12649110640673472,0.0063880725709702674,0.0025298221281347057,5,20.6,0.9566898148148149,0.412,19.8,20,920547524585,50,127.74057078361511,21.0,0.9686950231481481,0.42,15.2,21,700548276803,50,110.36689043045044,20.8,0.9496354166666665,0.416,16.0,22,660809573894,50,135.25105786323547,20.8,0.9547337962962963,0.416,15.2,23,508318502630,50,125.28448748588562,20.8,0.9541666666666666,0.416,19.0,24,233269661366,50,123.2590548992157,621.9020614624023,0.0008127689361572266
5,161,16.1,5,0,12,14,9,11,11,13,11,12,11,14,10,11,9,11,9,10,11,14,0,0,12.24,16.919999999999998,0.9602911522633745,0.33840000000000003,1.22245654319489,0.09797958971132678,0.004002858362452719,0.001959591794226544,5,16.8,0.9535905349794237,0.336,14.6,25,920547524585,50,141.3718523979187,16.8,0.9613734567901234,0.336,11.4,26,700548276803,50,131.21666026115417,17.0,0.9600617283950617,0.34,12.0,27,660809573894,50,132.8508939743042,17.0,0.9661213991769547,0.34,11.2,28,508318502630,50,124.88886141777039,17.0,0.9603086419753085,0.34,12.0,29,233269661366,50,132.19209456443787,662.5203626155853,0.0008296966552734375
6,23,2.3,5,0,9,11,10,14,10,13,10,14,10,14,12,14,11,12,10,11,11,14,0,0,10.2,13.280000000000001,0.9516157407407405,0.2656,1.678094157072243,0.09797958971132764,0.0070614310556052756,0.001959591794226544,5,13.4,0.9581455761316872,0.268,7.6,30,920547524585,50,212.24502182006836,13.4,0.958886316872428,0.268,10.6,31,700548276803,50,194.2323453426361,13.2,0.9522762345679011,0.264,12.8,32,660809573894,50,210.73762464523315,13.2,0.9493261316872427,0.264,10.4,33,508318502630,50,221.10569667816162,13.2,0.9394444444444443,0.264,9.6,34,233269661366,50,237.65274238586426,1075.9734308719635,0.0008251667022705078
7,120,12.0,5,0,10,12,10,13,11,14,10,14,11,13,10,12,11,13,11,13,12,14,11,13,17.200000000000003,22.880000000000003,0.9662203703703703,0.45760000000000006,1.6923356641044944,0.2993325909419143,0.010253831734697303,0.005986651818838311,5,23.4,0.9851643518518518,0.468,16.8,35,920547524585,50,108.40051674842834,22.8,0.9687893518518518,0.456,16.2,36,700548276803,50,137.41774368286133,22.6,0.9609305555555554,0.452,15.2,37,660809573894,50,157.14696288108826,22.6,0.9586805555555553,0.452,17.6,38,508318502630,50,160.63945865631104,23.0,0.9575370370370369,0.46,20.2,39,233269661366,50,155.43240070343018,719.0370826721191,0.0008203983306884766
8,65,6.5,5,0,12,13,12,14,12,13,9,10,9,12,11,14,12,13,12,13,11,13,0,0,8.16,12.320000000000002,0.9355185185185183,0.2464,0.5851495535331114,0.16000000000000023,0.006964053552384032,0.0032000000000000028,5,12.6,0.944537037037037,0.252,8.0,40,920547524585,50,152.68079590797424,12.4,0.9252829218106994,0.248,8.2,41,700548276803,50,180.29359197616577,12.2,0.9415534979423867,0.244,8.0,42,660809573894,50,168.9187994003296,12.2,0.9351543209876542,0.244,9.2,43,508318502630,50,159.60730934143066,12.2,0.9310648148148147,0.244,7.4,44,233269661366,50,169.10255813598633,830.6030547618866,0.0008192062377929688
9,112,11.2,5,0,11,12,9,11,12,14,9,10,9,12,12,13,11,14,10,11,11,14,9,12,13.320000000000002,18.84,0.9598259259259259,0.37679999999999997,1.5727682601069999,0.14966629547095714,0.005390713863057569,0.0029933259094191557,5,19.0,0.9693888888888889,0.38,14.4,45,920547524585,50,139.28292155265808,19.0,0.9612916666666665,0.38,10.8,46,700548276803,50,145.03418564796448,18.8,0.9573935185185185,0.376,15.4,47,660809573894,50,163.8124713897705,18.6,0.9534259259259258,0.372,12.6,48,508318502630,50,178.2222204208374,18.8,0.9576296296296295,0.376,13.4,49,233269661366,50,157.93414568901062,784.2859447002411,0.0008404254913330078
