,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,num_risks_std,num_delivered_std,utilization_rate_std,delivery_rate_std,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,21,2.1,5,0,9,10,12,14,11,14,12,14,9,12,10,14,0,0,0,0,0,0,0,0,6.08,8.040000000000001,0.937298611111111,0.1608,0.9765244492586964,0.2939387691339814,0.008907972791939051,0.005878775382679633,5,7.8,0.9222839506172839,0.156,5.4,0,562064844504,50,194.60326409339905,7.6,0.9428896604938272,0.152,7.4,1,876689368220,50,191.2974772453308,8.2,0.9482831790123455,0.164,5.8,2,800145632683,50,172.6873426437378,8.4,0.9395331790123457,0.168,4.8,3,994952131968,50,189.43357133865356,8.2,0.933503086419753,0.164,7.0,4,765280939687,50,199.5984287261963,947.6200840473175,0.0012195110321044922
1,159,15.9,5,0,10,12,10,11,12,14,9,13,11,13,11,14,9,11,11,14,0,0,0,0,13.919999999999998,18.919999999999998,0.9636684027777778,0.37839999999999996,0.6645299090334459,0.09797958971132678,0.002702569469128945,0.001959591794226544,5,19.0,0.9677285879629628,0.38,13.6,5,562064844504,50,114.38150000572205,19.0,0.9635677083333332,0.38,13.0,6,876689368220,50,124.20266795158386,19.0,0.9654890046296295,0.38,15.0,7,800145632683,50,120.93371629714966,18.8,0.9608275462962962,0.376,14.2,8,994952131968,50,129.29445362091064,18.8,0.9607291666666666,0.376,13.8,9,765280939687,50,134.74080777168274,623.553145647049,0.0009655952453613281
2,91,9.1,5,0,9,13,11,12,9,11,11,14,12,13,12,14,10,14,9,11,0,0,0,0,12.920000000000002,17.2,0.9642366898148147,0.34400000000000003,1.741723284566179,0.21908902300206695,0.014606117081612609,0.004381780460041313,5,17.6,0.9819878472222221,0.352,10.8,10,562064844504,50,109.96069645881653,17.2,0.9634027777777777,0.344,11.4,11,876689368220,50,136.49083304405212,17.0,0.9381047453703701,0.34,14.0,12,800145632683,50,155.78906321525574,17.0,0.9652690972222221,0.34,15.6,13,994952131968,50,135.25756931304932,17.2,0.9724189814814813,0.344,12.8,14,765280939687,50,131.1955156326294,668.6936776638031,0.0008783340454101562
3,184,18.4,5,0,10,11,12,14,11,14,12,14,12,14,12,14,10,12,9,12,12,14,0,0,13.24,19.0,0.9447479423868312,0.38,2.181375712709757,0.0,0.005928685735668648,0.0,5,19.0,0.9481069958847735,0.38,15.8,15,562064844504,50,145.19291877746582,19.0,0.9545421810699588,0.38,15.4,16,876689368220,50,135.73003005981445,19.0,0.9379012345679012,0.38,10.0,17,800145632683,50,165.1031675338745,19.0,0.9425360082304525,0.38,11.8,18,994952131968,50,160.76867055892944,19.0,0.94065329218107,0.38,13.2,19,765280939687,50,158.17007994651794,764.9648668766022,0.001398324966430664
4,114,11.4,5,0,12,13,11,12,9,12,10,13,11,12,10,12,11,14,9,11,11,13,0,0,11.120000000000001,17.119999999999997,0.9578251028806586,0.34240000000000004,1.2039933554633935,0.34871191548325364,0.012562472130270032,0.00697423830966506,5,17.6,0.9767438271604938,0.352,11.2,20,562064844504,50,112.81031441688538,16.6,0.943528806584362,0.332,11.8,21,876689368220,50,172.0750868320465,17.0,0.9446502057613169,0.34,9.2,22,800145632683,50,159.23727011680603,17.0,0.9592181069958848,0.34,10.6,23,994952131968,50,145.19039511680603,17.4,0.9649845679012345,0.348,12.8,24,765280939687,50,124.79955816268921,714.1126246452332,0.0008547306060791016
5,98,9.8,5,0,11,14,11,14,10,13,9,11,9,10,10,13,10,14,11,13,0,0,0,0,13.319999999999999,19.32,0.9718674768518518,0.38639999999999997,1.2237646832622684,0.09797958971132678,0.0044077204555413255,0.001959591794226544,5,19.4,0.9662181712962963,0.388,12.6,25,562064844504,50,149.65852093696594,19.2,0.9754282407407406,0.384,15.4,26,876689368220,50,135.09152245521545,19.4,0.9702372685185184,0.388,13.0,27,800145632683,50,141.80433702468872,19.4,0.9783622685185185,0.388,13.8,28,994952131968,50,130.95504522323608,19.2,0.9690914351851851,0.384,11.8,29,765280939687,50,141.8690435886383,699.3784692287445,0.0008397102355957031
6,155,15.5,5,0,10,12,9,13,12,14,10,13,12,14,10,13,0,0,0,0,0,0,0,0,11.12,15.919999999999998,0.9704799382716048,0.3184,1.6129476122924762,0.09797958971132678,0.005580664708357395,0.001959591794226544,5,15.8,0.9676427469135801,0.316,11.6,30,562064844504,50,98.0432403087616,16.0,0.9764158950617282,0.32,13.4,31,876689368220,50,84.07177877426147,15.8,0.9706635802469136,0.316,10.8,32,800145632683,50,93.15347743034363,16.0,0.9761535493827161,0.32,11.4,33,994952131968,50,84.44749140739441,16.0,0.9615239197530864,0.32,8.4,34,765280939687,50,101.49863171577454,461.21461963653564,0.0008215904235839844
7,44,4.4,5,0,12,14,9,12,10,13,10,14,12,13,0,0,0,0,0,0,0,0,0,0,7.92,9.32,0.9668722222222221,0.18639999999999998,1.4837789592793127,0.2712931993250106,0.015550213644058316,0.005425863986500219,5,9.0,0.9492870370370369,0.18,5.8,35,562064844504,50,130.01756882667542,9.4,0.9849074074074073,0.188,10.2,36,876689368220,50,83.41307616233826,9.6,0.9731296296296295,0.192,8.8,37,800145632683,50,100.33082103729248,9.0,0.9475046296296297,0.18,7.4,38,994952131968,50,129.0458962917328,9.6,0.9795324074074074,0.192,7.4,39,765280939687,50,91.08308291435242,533.8904452323914,0.0008292198181152344
8,180,18.0,5,0,10,12,11,12,12,14,11,13,11,14,10,14,9,13,9,10,0,0,0,0,12.08,19.0,0.9485792824074073,0.38,1.6809521111560555,0.0,0.0037491282708777655,0.0,5,19.0,0.951261574074074,0.38,14.6,40,562064844504,50,143.29486417770386,19.0,0.9438281249999999,0.38,13.0,41,876689368220,50,146.917058467865,19.0,0.9444328703703704,0.38,11.2,42,800145632683,50,151.73760986328125,19.0,0.9502719907407406,0.38,9.6,43,994952131968,50,148.2143325805664,19.0,0.9531018518518517,0.38,12.0,44,765280939687,50,144.01331496238708,734.1771800518036,0.0008325576782226562
9,158,15.8,5,0,11,14,10,13,12,14,11,12,10,13,10,11,10,13,10,12,10,13,0,0,13.439999999999998,21.0,0.9603106995884773,0.42000000000000004,2.3812601705819545,0.0,0.007290767339899492,5.551115123125783e-17,5,21.0,0.9568672839506173,0.42,11.2,45,562064844504,50,142.0381155014038,21.0,0.9728806584362137,0.42,17.2,46,876689368220,50,112.40138387680054,21.0,0.9621502057613169,0.42,11.2,47,800145632683,50,124.92297124862671,21.0,0.9508024691358022,0.42,12.4,48,994952131968,50,143.04210329055786,21.0,0.9588528806584361,0.42,15.2,49,765280939687,50,134.33861780166626,656.7431917190552,0.0008361339569091797
